timestamp,elapsed_s,cycle,phase,actuator_state,trajectory_return,voltage,avg_temperature,position_gripper_joint,velocity_gripper_joint,force_gripper_joint,temperature_gripper_joint,error_gripper_joint,fingertip_gripper_join_left_x,fingertip_gripper_join_left_y,fingertip_gripper_join_left_z,fingertip_gripper_join_right_x,fingertip_gripper_join_right_y,fingertip_gripper_join_right_z
2026-07-30T11:45:36.119,0.156,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,10,7,2.0,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:36.618,0.641,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,12,4,1.53,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:37.118,1.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,14,4,1.11,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:37.629,1.656,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,16,5,1.1,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:38.126,2.156,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,20,7,1.54,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:38.623,2.656,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,24,6,2.56,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:39.124,3.156,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,28,7,1.89,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:39.620,3.656,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,30,0,4.42,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:40.115,4.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,30,0,1.96,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:40.627,4.656,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,30,0,2.08,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:41.124,5.156,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,30,0,1.87,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:41.624,5.656,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,30,-1,2.02,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:42.125,6.156,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,30,0,1.97,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:42.624,6.656,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,30,0,2.11,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:43.122,7.156,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,30,0,1.87,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:43.619,7.656,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,30,-2,2.11,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:44.233,8.266,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,30,-1,0.98,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:44.732,8.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,26,-11,-1.7,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:45.229,9.266,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,20,-11,-0.73,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:45.730,9.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,14,-10,-1.92,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:46.227,10.25,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,46,9,0,0.34,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:46.741,10.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,46,10,-1,0.19,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:47.239,11.266,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,46,9,0,0.18,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:47.738,11.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,46,10,0,0.87,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:48.237,12.266,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,46,9,0,-0.06,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:48.736,12.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,43,9,0,0.28,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:49.235,13.266,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,43,9,0,0.04,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:49.734,13.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,43,10,0,0.32,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:50.234,14.266,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,43,9,0,0.28,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:50.732,14.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,43,9,0,0.53,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:51.230,15.266,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,43,9,1,0.56,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:51.733,15.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,43,10,0,0.36,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:52.336,16.36,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,10,7,1.27,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:52.851,16.875,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,14,10,2.4,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:53.345,17.375,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,19,10,3.21,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:53.844,17.875,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,23,8,0.38,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:54.341,18.375,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,28,10,1.15,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:54.834,18.86,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,31,2,23.02,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:55.346,19.375,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,31,2,29.99,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:55.844,19.875,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,31,0,30.74,46,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:56.343,20.375,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,31,0,27.31,44,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T11:45:56.840,20.875,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,31,0,32.6,44,0,0.0,0.0,0.0,0.0,0.0,0.0
