timestamp,elapsed_s,cycle,phase,actuator_state,trajectory_return,voltage,avg_temperature,position_gripper_joint,velocity_gripper_joint,force_gripper_joint,temperature_gripper_joint,error_gripper_joint,fingertip_gripper_join_left_x,fingertip_gripper_join_left_y,fingertip_gripper_join_left_z,fingertip_gripper_join_right_x,fingertip_gripper_join_right_y,fingertip_gripper_join_right_z
2026-07-30T10:32:30.317,0.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,11,0,-0.15,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:30.829,0.657,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,11,0,0.08,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:31.326,1.157,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,11,0,-0.04,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:31.821,1.641,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,11,0,0.13,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:32.331,2.157,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,11,0,0.03,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:32.826,2.657,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,40,11,0,-0.48,40,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:33.432,3.266,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,40,11,-1,-0.36,40,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:33.930,3.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,40,10,0,-0.42,40,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:34.443,4.266,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,40,9,1,0.15,40,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:34.941,4.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,40,10,-1,-0.72,40,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:35.437,5.266,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,40,10,0,0.3,40,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:35.925,5.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,40,10,0,0.12,40,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:36.546,6.375,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,10,6,1.84,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:37.045,6.875,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,11,4,1.87,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:37.537,7.36,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,13,5,1.25,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:38.047,7.875,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,16,7,2.18,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:38.541,8.375,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,19,7,0.74,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:39.034,8.86,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,22,7,0.06,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:39.656,9.485,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,27,4,1.55,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:40.150,9.985,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,27,0,1.02,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:40.645,10.469,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,27,0,-0.57,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:41.151,10.985,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,27,0,-1.1,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:41.647,11.469,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,26,-2,-1.09,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:42.160,11.985,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,25,-3,-1.01,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:42.763,12.594,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,22,2,0.53,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:43.253,13.078,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,25,8,0.44,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:43.765,13.594,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,30,9,6.31,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:44.258,14.078,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,31,0,29.12,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:44.769,14.594,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,31,1,30.78,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:45.265,15.094,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,31,0,28.39,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:45.867,15.688,2,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,31,-2,6.38,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:46.377,16.203,2,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,30,0,-0.17,43,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:32:46.871,16.703,2,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,29,-1,-0.63,43,0,0.0,0.0,0.0,0.0,0.0,0.0
