timestamp,elapsed_s,cycle,phase,actuator_state,trajectory_return,voltage,avg_temperature,position_gripper_joint,velocity_gripper_joint,force_gripper_joint,temperature_gripper_joint,error_gripper_joint,fingertip_gripper_join_left_x,fingertip_gripper_join_left_y,fingertip_gripper_join_left_z,fingertip_gripper_join_right_x,fingertip_gripper_join_right_y,fingertip_gripper_join_right_z
2026-07-29T14:39:37.967,0.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,10,15,4.26,46,0,0.0,0.0,0.0,0.25,0.27,0.1
2026-07-29T14:39:38.964,1.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,33,0,87.06,46,0,0.0,0.0,0.0,1.37,1.49,-0.27
2026-07-29T14:39:39.964,2.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,33,0,85.27,46,0,0.0,0.0,0.0,1.45,1.53,0.26
2026-07-29T14:39:40.572,2.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,33,-1,38.49,51,0,0.0,0.0,0.0,1.51,1.51,0.52
2026-07-29T14:39:41.569,3.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,8,11,2.26,51,0,0.0,0.0,0.0,0.32,0.37,0.08
2026-07-29T14:39:42.567,4.735,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,51,10,0,0.14,51,0,0.0,0.0,0.0,0.24,0.29,0.06
2026-07-29T14:39:43.186,5.36,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,10,15,3.35,51,0,0.0,0.0,0.0,0.21,0.26,0.05
2026-07-29T14:39:44.186,6.36,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,33,0,83.34,51,0,0.0,0.0,0.0,1.3,1.46,-0.64
2026-07-29T14:39:45.184,7.36,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,52,33,0,83.21,52,0,0.0,0.0,0.0,1.42,1.46,-0.06
2026-07-29T14:39:45.793,7.969,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,52,33,0,34.87,52,0,0.0,0.0,0.0,1.47,1.44,0.14
2026-07-29T14:39:46.789,8.969,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,52,8,9,2.37,52,0,0.0,0.0,0.0,0.34,0.39,0.08
2026-07-29T14:39:47.789,9.969,1,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,52,9,0,0.36,52,0,0.0,0.0,0.0,0.27,0.3,0.07
2026-07-29T14:39:48.393,10.563,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,10,16,5.33,51,0,0.0,0.0,0.0,0.24,0.28,0.06
2026-07-29T14:39:49.409,11.579,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,32,0,32.03,51,0,0.0,0.0,0.0,1.22,1.79,3.43
2026-07-29T14:39:50.408,12.579,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,32,1,29.62,51,0,0.0,0.0,0.0,1.22,1.77,3.44
2026-07-29T14:39:51.017,13.188,2,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,32,-15,8.04,51,0,0.0,0.0,0.0,0.98,1.79,3.51
2026-07-29T14:39:52.016,14.188,2,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,51,10,13,1.67,51,0,0.0,0.0,0.0,0.28,0.26,0.03
2026-07-29T14:39:53.009,15.188,2,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,51,10,0,0.42,51,0,0.0,0.0,0.0,0.26,0.23,0.01
2026-07-29T14:39:53.613,15.782,3,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,10,15,4.52,51,0,0.0,0.0,0.0,0.24,0.22,0.01
2026-07-29T14:39:54.624,16.797,3,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,32,0,32.11,51,0,0.0,0.0,0.0,1.23,1.77,3.36
2026-07-29T14:39:55.620,17.797,3,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,32,0,27.8,51,0,0.0,0.0,0.0,1.23,1.74,3.38
2026-07-29T14:39:56.227,18.407,3,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,51,32,-15,8.61,51,0,0.0,0.0,0.0,1.21,1.73,3.4
2026-07-29T14:39:57.223,19.391,3,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,52,10,6,1.08,52,0,0.0,0.0,0.0,0.28,0.23,0.02
2026-07-29T14:39:58.229,20.407,3,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,52,9,0,0.32,52,0,0.0,0.0,0.0,0.25,0.2,0.0
2026-07-29T14:39:58.833,21.0,4,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,52,10,17,3.81,52,0,0.0,0.0,0.0,0.23,0.19,-0.02
2026-07-29T14:39:59.845,22.016,4,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,52,33,0,79.22,52,0,0.0,0.0,0.0,1.25,1.59,-0.51
2026-07-29T14:40:00.836,23.016,4,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,50,33,0,80.15,50,0,0.0,0.0,0.0,1.37,1.58,0.02
2026-07-29T14:40:01.440,23.61,4,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,50,33,0,36.32,50,0,0.0,0.0,0.0,1.42,1.57,0.2
2026-07-29T14:40:02.450,24.625,4,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,50,8,10,3.4,50,0,0.0,0.0,0.0,0.35,0.36,0.08
2026-07-29T14:40:03.448,25.625,4,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,50,9,1,0.68,50,0,0.0,0.0,0.0,0.29,0.27,0.06
2026-07-29T14:40:04.058,26.235,5,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,50,10,19,1.87,50,0,0.0,0.0,0.0,0.27,0.25,0.05
2026-07-29T14:40:05.058,27.235,5,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,33,0,80.8,54,0,0.0,0.0,0.0,1.24,1.6,-0.56
2026-07-29T14:40:06.057,28.235,5,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,33,0,86.54,54,0,0.0,0.0,0.0,1.37,1.57,-0.02
2026-07-29T14:40:06.666,28.844,5,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,33,0,33.11,54,0,0.0,0.0,0.0,1.45,1.54,0.3
2026-07-29T14:40:07.662,29.844,5,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,8,10,2.39,54,0,0.0,0.0,0.0,0.36,0.36,0.08
2026-07-29T14:40:08.660,30.829,5,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,49,9,-1,0.74,49,0,0.0,0.0,0.0,0.29,0.27,0.06
2026-07-29T14:40:09.281,31.454,6,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,10,17,4.59,49,0,0.0,0.0,0.0,0.27,0.25,0.05
2026-07-29T14:40:10.271,32.438,6,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,32,0,29.93,49,0,0.0,0.0,0.0,1.33,1.74,3.47
2026-07-29T14:40:11.280,33.454,6,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,32,0,30.37,49,0,0.0,0.0,0.0,1.31,1.72,3.48
2026-07-29T14:40:11.884,34.063,6,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,32,-15,6.69,49,0,0.0,0.0,0.0,0.76,1.82,4.12
2026-07-29T14:40:12.884,35.063,6,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,55,10,0,0.37,55,0,0.0,0.0,0.0,0.31,0.24,0.07
2026-07-29T14:40:13.882,36.063,6,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,55,10,0,0.47,55,0,0.0,0.0,0.0,0.28,0.21,0.05
2026-07-29T14:40:14.494,36.672,7,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,55,10,19,3.46,55,0,0.0,0.0,0.0,0.27,0.19,0.04
2026-07-29T14:40:15.490,37.657,7,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,55,33,0,80.42,55,0,0.0,0.0,0.0,1.23,1.6,-0.61
2026-07-29T14:40:16.502,38.672,7,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,33,0,76.54,54,0,0.0,0.0,0.0,1.37,1.57,-0.02
2026-07-29T14:40:17.111,39.282,7,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,33,-1,35.66,54,0,0.0,0.0,0.0,1.42,1.56,0.18
2026-07-29T14:40:18.102,40.282,7,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,8,8,0.94,54,0,0.0,0.0,0.0,0.36,0.35,0.09
2026-07-29T14:40:19.098,41.266,7,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,54,9,0,0.63,54,0,0.0,0.0,0.0,0.3,0.27,0.08
2026-07-29T14:40:19.717,41.891,8,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,10,15,3.65,54,0,0.0,0.0,0.0,0.28,0.25,0.07
2026-07-29T14:40:20.717,42.891,8,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,56,32,0,31.48,56,0,0.0,0.0,0.0,1.33,1.74,3.48
2026-07-29T14:40:21.718,43.891,8,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,56,32,1,32.18,56,0,0.0,0.0,0.0,1.32,1.72,3.49
2026-07-29T14:40:22.322,44.5,8,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,56,32,-16,8.14,56,0,0.0,0.0,0.0,1.27,1.71,3.48
2026-07-29T14:40:23.316,45.485,8,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,56,10,8,0.01,56,0,0.0,0.0,0.0,0.3,0.23,0.06
2026-07-29T14:40:24.327,46.5,8,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,54,9,0,0.56,54,0,0.0,0.0,0.0,0.28,0.2,0.04
2026-07-29T14:40:24.932,47.11,9,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,10,19,3.14,54,0,0.0,0.0,0.0,0.27,0.19,0.03
2026-07-29T14:40:25.930,48.11,9,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,33,0,78.84,54,0,0.0,0.0,0.0,1.25,1.59,-0.56
2026-07-29T14:40:26.924,49.094,9,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,33,0,81.69,54,0,0.0,0.0,0.0,1.37,1.57,-0.04
2026-07-29T14:40:27.545,49.719,9,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,54,33,0,36.73,54,0,0.0,0.0,0.0,1.4,1.56,0.12
2026-07-29T14:40:28.540,50.719,9,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,52,8,8,2.17,52,0,0.0,0.0,0.0,0.36,0.34,0.1
2026-07-29T14:40:29.533,51.704,9,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,52,10,0,0.26,52,0,0.0,0.0,0.0,0.3,0.27,0.09
2026-07-29T14:40:30.150,52.329,10,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,52,10,16,3.8,52,0,0.0,0.0,0.0,0.28,0.25,0.08
2026-07-29T14:40:31.144,53.313,10,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,52,33,0,83.57,52,0,0.0,0.0,0.0,1.22,1.59,-0.65
2026-07-29T14:40:32.157,54.329,10,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,52,33,0,74.26,52,0,0.0,0.0,0.0,1.34,1.57,-0.18
2026-07-29T14:40:32.761,54.938,10,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,56,33,0,36.27,56,0,0.0,0.0,0.0,1.37,1.56,-0.02
2026-07-29T14:40:33.757,55.938,10,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,56,8,10,2.3,56,0,0.0,0.0,0.0,0.37,0.35,0.1
2026-07-29T14:40:34.753,56.922,10,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,56,9,1,0.41,56,0,0.0,0.0,0.0,0.3,0.27,0.08
2026-07-29T14:40:35.374,57.547,11,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,56,10,15,3.85,56,0,0.0,0.0,0.0,0.27,0.25,0.08
2026-07-29T14:40:36.373,58.547,11,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,56,32,0,32.76,56,0,0.0,0.0,0.0,1.38,1.71,3.47
2026-07-29T14:40:37.373,59.547,11,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,56,32,0,31.05,56,0,0.0,0.0,0.0,1.37,1.69,3.47
2026-07-29T14:40:37.984,60.157,11,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,56,32,-16,8.03,56,0,0.0,0.0,0.0,0.93,1.55,3.49
