timestamp,elapsed_s,cycle,phase,actuator_state,trajectory_return,voltage,avg_temperature,position_gripper_joint,velocity_gripper_joint,force_gripper_joint,temperature_gripper_joint,error_gripper_joint,fingertip_gripper_join_left_x,fingertip_gripper_join_left_y,fingertip_gripper_join_left_z,fingertip_gripper_join_right_x,fingertip_gripper_join_right_y,fingertip_gripper_join_right_z
2026-07-29T13:39:00.130,0.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,11,28,4.77,43,0,0.0,0.0,0.0,0.09,0.15,0.17
2026-07-29T13:39:01.125,1.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,33,0,83.06,43,0,0.0,0.0,0.0,2.18,0.73,2.15
2026-07-29T13:39:02.231,2.234,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,33,-2,36.68,42,0,0.0,0.0,0.0,2.35,0.68,2.94
2026-07-29T13:39:03.245,3.25,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,8,12,2.79,42,0,0.0,0.0,0.0,0.24,0.08,0.48
2026-07-29T13:39:04.358,4.375,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,10,18,4.11,42,0,0.0,0.0,0.0,0.2,0.08,0.36
2026-07-29T13:39:05.353,5.359,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,33,0,77.55,42,0,0.0,0.0,0.0,2.21,0.86,1.96
2026-07-29T13:39:06.474,6.484,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,33,-3,37.38,45,0,0.0,0.0,0.0,2.4,0.75,2.84
2026-07-29T13:39:07.472,7.484,1,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,45,9,-1,-0.32,45,0,0.0,0.0,0.0,0.3,0.14,0.46
2026-07-29T13:39:08.575,8.578,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,10,15,3.72,45,0,0.0,0.0,0.0,0.25,0.14,0.37
2026-07-29T13:39:09.589,9.594,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,32,0,32.76,45,0,0.0,0.0,0.0,1.45,0.99,4.67
2026-07-29T13:39:10.690,10.703,2,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,32,-15,7.98,43,0,0.0,0.0,0.0,1.46,0.96,4.91
2026-07-29T13:39:11.688,11.703,2,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,43,10,10,0.98,43,0,0.0,0.0,0.0,0.27,0.12,0.5
2026-07-29T13:39:12.795,12.797,3,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,10,18,3.78,43,0,0.0,0.0,0.0,0.24,0.12,0.44
2026-07-29T13:39:13.807,13.812,3,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,32,0,33.49,43,0,0.0,0.0,0.0,1.44,0.99,4.65
2026-07-29T13:39:14.916,14.922,3,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,32,-16,7.81,43,0,0.0,0.0,0.0,1.01,0.67,3.16
2026-07-29T13:39:15.916,15.922,3,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,43,10,0,-0.12,43,0,0.0,0.0,0.0,0.27,0.11,0.55
2026-07-29T13:39:17.022,17.031,4,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,10,19,2.59,43,0,0.0,0.0,0.0,0.25,0.11,0.46
2026-07-29T13:39:18.018,18.031,4,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,47,33,0,79.76,47,0,0.0,0.0,0.0,2.25,0.82,2.37
2026-07-29T13:39:19.124,19.125,4,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,47,33,-2,32.4,47,0,0.0,0.0,0.0,2.36,0.82,2.67
2026-07-29T13:39:20.133,20.141,4,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,47,8,11,2.29,47,0,0.0,0.0,0.0,0.33,0.16,0.46
2026-07-29T13:39:21.242,21.25,5,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,47,10,20,3.96,47,0,0.0,0.0,0.0,0.28,0.16,0.38
2026-07-29T13:39:22.239,22.25,5,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,50,33,0,80.66,50,0,0.0,0.0,0.0,2.22,0.92,2.02
2026-07-29T13:39:23.349,23.359,5,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,50,33,-3,35.2,50,0,0.0,0.0,0.0,2.39,0.83,2.88
2026-07-29T13:39:24.343,24.344,5,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,50,8,11,2.25,50,0,0.0,0.0,0.0,0.35,0.2,0.5
