timestamp,elapsed_s,cycle,phase,actuator_state,trajectory_return,voltage,avg_temperature,position_gripper_joint,velocity_gripper_joint,force_gripper_joint,temperature_gripper_joint,error_gripper_joint,fingertip_gripper_join_left_x,fingertip_gripper_join_left_y,fingertip_gripper_join_left_z,fingertip_gripper_join_right_x,fingertip_gripper_join_right_y,fingertip_gripper_join_right_z
2026-07-30T10:35:22.053,0.125,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,10,6,1.55,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:22.567,0.641,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,14,9,0.7,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:23.067,1.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,19,9,0.9,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:23.565,1.641,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,23,8,2.94,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:24.064,2.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,28,9,2.4,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:24.561,2.641,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,31,2,22.54,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:25.058,3.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,31,0,31.91,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:25.554,3.625,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,31,0,29.54,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:26.068,4.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,31,0,31.75,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:26.568,4.641,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,31,0,29.23,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:27.066,5.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,31,0,26.55,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:27.558,5.641,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,31,0,28.08,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:28.057,6.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,42,31,0,31.15,42,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:28.553,6.625,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,31,0,28.93,44,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:29.069,7.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,31,0,31.98,44,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:29.565,7.641,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,31,0,30.31,44,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:30.177,8.25,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,31,-1,5.44,44,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:30.675,8.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,30,0,-0.05,44,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:31.174,9.25,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,30,-2,-0.55,44,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:31.668,9.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,28,-3,-1.02,44,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:32.165,10.25,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,27,-6,-1.83,44,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:32.666,10.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,23,-7,-1.98,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:33.163,11.235,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,20,-8,-1.16,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:33.671,11.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,15,-8,-1.87,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:34.166,12.25,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,11,-10,-2.08,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:34.663,12.735,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,8,0,-1.35,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:35.177,13.25,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,8,0,0.08,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:35.674,13.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,9,0,1.0,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:36.172,14.25,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,41,9,0,1.66,41,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:36.669,14.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,9,-1,2.14,45,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:37.162,15.235,0,open,ACTUATOR_ACTIVE,TRAJECTORY_STOPPED,24.0,45,9,0,1.94,45,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:37.673,15.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,9,0,2.1,45,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:38.278,16.36,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,9,8,2.2,45,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:38.774,16.844,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,14,9,2.62,45,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:39.285,17.36,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,18,9,1.21,45,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:39.782,17.86,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,23,8,1.75,45,0,0.0,0.0,0.0,0.0,0.0,0.0
2026-07-30T10:35:40.275,18.36,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,27,9,2.43,45,0,0.0,0.0,0.0,0.0,0.0,0.0
