timestamp,elapsed_s,cycle,phase,actuator_state,trajectory_return,voltage,avg_temperature,position_gripper_joint,velocity_gripper_joint,force_gripper_joint,temperature_gripper_joint,error_gripper_joint,fingertip_gripper_join_left_x,fingertip_gripper_join_left_y,fingertip_gripper_join_left_z,fingertip_gripper_join_right_x,fingertip_gripper_join_right_y,fingertip_gripper_join_right_z
2026-07-28T17:34:18.818,0.125,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,10,13,2.63,45,0,0.0,0.0,0.0,0.12,-0.03,0.64
2026-07-28T17:34:19.835,1.141,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,30,19,5.9,43,0,0.0,0.0,0.0,0.09,-0.06,1.05
2026-07-28T17:34:20.941,2.25,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,33,-3,25.72,43,0,0.0,0.0,0.0,1.25,-0.14,1.7
2026-07-28T17:34:21.931,3.235,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,8,6,4.07,43,0,0.0,0.0,0.0,0.22,-0.06,0.92
2026-07-28T17:34:23.043,4.36,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,43,10,17,2.97,43,0,0.0,0.0,0.0,0.2,-0.04,0.77
2026-07-28T17:34:24.040,5.344,1,close,ACTUATOR_ACTIVE,TRAJECTORY_STOPPED,24.0,46,34,1,80.05,46,0,0.0,0.0,0.0,1.6,0.38,-0.86
2026-07-28T17:34:25.158,6.469,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,34,0,37.64,46,0,0.0,0.0,0.0,1.8,0.22,-0.18
2026-07-28T17:34:26.154,7.469,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,8,6,1.68,46,0,0.0,0.0,0.0,0.35,-0.04,1.11
2026-07-28T17:34:27.255,8.563,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,46,10,14,4.44,46,0,0.0,0.0,0.0,0.29,-0.03,0.92
2026-07-28T17:34:28.260,9.563,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,34,0,80.01,49,0,0.0,0.0,0.0,1.67,0.4,-0.64
2026-07-28T17:34:29.371,10.688,2,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,34,0,35.5,49,0,0.0,0.0,0.0,1.84,0.28,-0.05
2026-07-28T17:34:30.364,11.672,2,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,8,3,2.17,49,0,0.0,0.0,0.0,0.36,-0.01,1.06
2026-07-28T17:34:31.482,12.797,3,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,10,17,4.25,49,0,0.0,0.0,0.0,0.32,0.01,0.9
2026-07-28T17:34:32.472,13.781,3,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,33,0,33.43,45,0,0.0,0.0,0.0,1.29,0.01,2.32
2026-07-28T17:34:33.595,14.906,3,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,33,-17,7.23,45,0,0.0,0.0,0.0,1.29,0.09,3.68
2026-07-28T17:34:34.587,15.891,3,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,45,9,13,2.09,45,0,0.0,0.0,0.0,0.35,-0.02,1.05
2026-07-28T17:34:35.707,17.016,4,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,10,19,3.23,45,0,0.0,0.0,0.0,0.32,-0.0,0.88
2026-07-28T17:34:36.717,18.031,4,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,47,33,0,31.27,47,0,0.0,0.0,0.0,1.27,-0.0,2.36
2026-07-28T17:34:37.821,19.125,4,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,47,33,-16,8.23,47,0,0.0,0.0,0.0,0.85,0.32,5.29
2026-07-28T17:34:38.829,20.141,4,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,47,10,12,2.19,47,0,0.0,0.0,0.0,0.36,-0.03,1.08
2026-07-28T17:34:39.927,21.235,5,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,10,17,3.76,49,0,0.0,0.0,0.0,0.34,-0.01,0.9
2026-07-28T17:34:40.937,22.25,5,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,33,0,32.94,49,0,0.0,0.0,0.0,1.27,-0.01,2.39
2026-07-28T17:34:42.048,23.36,5,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,33,-17,8.4,49,0,0.0,0.0,0.0,1.32,-0.06,2.62
