timestamp,elapsed_s,cycle,phase,actuator_state,trajectory_return,voltage,avg_temperature,position_gripper_joint,velocity_gripper_joint,force_gripper_joint,temperature_gripper_joint,error_gripper_joint,fingertip_gripper_join_left_x,fingertip_gripper_join_left_y,fingertip_gripper_join_left_z,fingertip_gripper_join_right_x,fingertip_gripper_join_right_y,fingertip_gripper_join_right_z
2026-07-29T14:34:34.159,0.156,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,10,15,3.3,49,0,0.0,0.0,0.0,0.03,0.18,0.0
2026-07-29T14:34:35.156,1.156,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,33,0,79.65,49,0,0.0,0.0,0.0,1.84,2.08,2.89
2026-07-29T14:34:36.157,2.156,0,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,33,0,80.33,49,0,0.0,0.0,0.0,1.93,2.06,3.4
2026-07-29T14:34:36.764,2.75,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,33,-2,37.93,49,0,0.0,0.0,0.0,1.95,2.06,3.57
2026-07-29T14:34:37.775,3.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,8,11,3.04,45,0,0.0,0.0,0.0,0.33,0.25,0.53
2026-07-29T14:34:38.768,4.766,0,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,45,10,0,-0.11,45,0,0.0,0.0,0.0,0.25,0.19,0.48
2026-07-29T14:34:39.373,5.359,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,10,15,3.16,45,0,0.0,0.0,0.0,0.22,0.17,0.43
2026-07-29T14:34:40.376,6.375,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,33,0,77.01,45,0,0.0,0.0,0.0,1.85,1.97,2.51
2026-07-29T14:34:41.374,7.359,1,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,33,0,82.07,45,0,0.0,0.0,0.0,1.94,1.96,3.06
2026-07-29T14:34:41.988,7.984,1,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,33,0,37.68,44,0,0.0,0.0,0.0,1.97,1.96,3.22
2026-07-29T14:34:42.976,8.969,1,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,44,9,-1,-1.05,44,0,0.0,0.0,0.0,0.39,0.34,0.51
2026-07-29T14:34:43.979,9.969,1,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,44,9,0,-0.02,44,0,0.0,0.0,0.0,0.32,0.27,0.48
2026-07-29T14:34:44.593,10.578,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,10,15,3.16,44,0,0.0,0.0,0.0,0.3,0.24,0.45
2026-07-29T14:34:45.599,11.594,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,44,33,0,81.29,44,0,0.0,0.0,0.0,1.86,1.93,2.4
2026-07-29T14:34:46.597,12.594,2,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,33,0,79.11,45,0,0.0,0.0,0.0,1.94,1.94,2.94
2026-07-29T14:34:47.202,13.187,2,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,33,-2,36.14,45,0,0.0,0.0,0.0,1.97,1.93,3.1
2026-07-29T14:34:48.215,14.203,2,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,8,11,2.33,45,0,0.0,0.0,0.0,0.42,0.37,0.48
2026-07-29T14:34:49.213,15.203,2,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,45,10,-1,0.82,45,0,0.0,0.0,0.0,0.36,0.3,0.45
2026-07-29T14:34:49.822,15.812,3,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,10,19,2.97,45,0,0.0,0.0,0.0,0.33,0.27,0.45
2026-07-29T14:34:50.820,16.812,3,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,33,0,78.87,45,0,0.0,0.0,0.0,1.88,1.9,2.39
2026-07-29T14:34:51.815,17.812,3,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,33,0,80.42,45,0,0.0,0.0,0.0,1.95,1.91,2.86
2026-07-29T14:34:52.416,18.406,3,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,33,0,34.26,45,0,0.0,0.0,0.0,1.97,1.9,2.99
2026-07-29T14:34:53.430,19.422,3,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,45,8,11,2.18,45,0,0.0,0.0,0.0,0.44,0.4,0.46
2026-07-29T14:34:54.424,20.422,3,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,49,10,0,-0.17,49,0,0.0,0.0,0.0,0.37,0.33,0.43
2026-07-29T14:34:55.030,21.016,4,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,10,15,3.61,49,0,0.0,0.0,0.0,0.35,0.29,0.42
2026-07-29T14:34:56.039,22.031,4,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,32,0,31.96,49,0,0.0,0.0,0.0,1.08,2.24,4.22
2026-07-29T14:34:57.033,23.031,4,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,32,0,28.86,49,0,0.0,0.0,0.0,1.11,2.19,4.27
2026-07-29T14:34:57.641,23.641,4,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,32,-15,7.7,49,0,0.0,0.0,0.0,1.12,2.16,4.27
2026-07-29T14:34:58.641,24.641,4,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,49,10,8,1.0,49,0,0.0,0.0,0.0,0.37,0.28,0.48
2026-07-29T14:34:59.637,25.625,4,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,49,10,0,0.06,49,0,0.0,0.0,0.0,0.34,0.25,0.43
2026-07-29T14:35:00.262,26.25,5,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,49,10,18,4.22,49,0,0.0,0.0,0.0,0.33,0.23,0.41
2026-07-29T14:35:01.261,27.25,5,close,ACTUATOR_ACTIVE,TRAJECTORY_STOPPED,24.0,49,33,0,79.22,49,0,0.0,0.0,0.0,1.89,1.85,2.26
2026-07-29T14:35:02.258,28.25,5,close,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,47,33,0,76.44,47,0,0.0,0.0,0.0,1.97,1.85,2.77
2026-07-29T14:35:02.866,28.859,5,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,47,33,0,32.52,47,0,0.0,0.0,0.0,1.99,1.86,2.98
2026-07-29T14:35:03.865,29.859,5,open,ACTUATOR_ACTIVE,TRAJECTORY_RUNNING,24.0,47,8,10,0.09,47,0,0.0,0.0,0.0,0.45,0.42,0.46
2026-07-29T14:35:04.865,30.859,5,open,ACTUATOR_ACTIVE,TRAJECTORY_COMPLETE,24.0,47,10,0,0.1,47,0,0.0,0.0,0.0,0.39,0.34,0.42
